O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,Date,Domain Source
51-8031.00,Water and Wastewater Treatment Plant and System Operators,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-8031.00,Water and Wastewater Treatment Plant and System Operators,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-8031.00,Water and Wastewater Treatment Plant and System Operators,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.a,Realistic,OI,Occupational Interests,6.27,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.b,Investigative,OI,Occupational Interests,3.26,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.d,Social,OI,Occupational Interests,1.32,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.e,Enterprising,OI,Occupational Interests,1.67,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.f,Conventional,OI,Occupational Interests,5.23,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-8091.00,Chemical Plant and System Operators,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.a,Realistic,OI,Occupational Interests,6.61,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.b,Investigative,OI,Occupational Interests,2.63,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.d,Social,OI,Occupational Interests,1.46,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.e,Enterprising,OI,Occupational Interests,2.22,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.f,Conventional,OI,Occupational Interests,5.29,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-8092.00,Gas Plant Operators,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.a,Realistic,OI,Occupational Interests,6.17,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.b,Investigative,OI,Occupational Interests,2.48,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.d,Social,OI,Occupational Interests,1.3,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.e,Enterprising,OI,Occupational Interests,2.22,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.f,Conventional,OI,Occupational Interests,5.06,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.a,Realistic,OI,Occupational Interests,5.87,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.b,Investigative,OI,Occupational Interests,3.28,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.d,Social,OI,Occupational Interests,1,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,2.13,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.f,Conventional,OI,Occupational Interests,5.33,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-8099.01,Biofuels Processing Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.a,Realistic,OI,Occupational Interests,6.65,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.b,Investigative,OI,Occupational Interests,3.32,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.d,Social,OI,Occupational Interests,1.05,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.e,Enterprising,OI,Occupational Interests,1.27,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.f,Conventional,OI,Occupational Interests,4.83,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9011.00,Chemical Equipment Operators and Tenders,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.a,Realistic,OI,Occupational Interests,6.27,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.b,Investigative,OI,Occupational Interests,2.29,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.d,Social,OI,Occupational Interests,1.1,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.e,Enterprising,OI,Occupational Interests,1.09,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.f,Conventional,OI,Occupational Interests,4.47,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.a,Realistic,OI,Occupational Interests,7,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.b,Investigative,OI,Occupational Interests,2.16,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.d,Social,OI,Occupational Interests,1,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.e,Enterprising,OI,Occupational Interests,1.22,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.f,Conventional,OI,Occupational Interests,4.33,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.a,Realistic,OI,Occupational Interests,7,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.b,Investigative,OI,Occupational Interests,1.39,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.c,Artistic,OI,Occupational Interests,1.69,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.d,Social,OI,Occupational Interests,1.09,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.e,Enterprising,OI,Occupational Interests,1,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.f,Conventional,OI,Occupational Interests,3.32,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9022.00,"Grinding and Polishing Workers, Hand",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.a,Realistic,OI,Occupational Interests,6.49,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.b,Investigative,OI,Occupational Interests,2.11,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.c,Artistic,OI,Occupational Interests,1.22,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.d,Social,OI,Occupational Interests,1.04,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.e,Enterprising,OI,Occupational Interests,1.18,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.f,Conventional,OI,Occupational Interests,4.21,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.a,Realistic,OI,Occupational Interests,6.24,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.b,Investigative,OI,Occupational Interests,1.22,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.c,Artistic,OI,Occupational Interests,2.19,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.d,Social,OI,Occupational Interests,1.13,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.e,Enterprising,OI,Occupational Interests,1,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.f,Conventional,OI,Occupational Interests,3.75,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9031.00,"Cutters and Trimmers, Hand",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.a,Realistic,OI,Occupational Interests,6.7,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.b,Investigative,OI,Occupational Interests,1.52,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.c,Artistic,OI,Occupational Interests,1.12,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.d,Social,OI,Occupational Interests,1,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.e,Enterprising,OI,Occupational Interests,1.22,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.f,Conventional,OI,Occupational Interests,4.17,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.a,Realistic,OI,Occupational Interests,6.54,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.b,Investigative,OI,Occupational Interests,2.23,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.c,Artistic,OI,Occupational Interests,1.28,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.d,Social,OI,Occupational Interests,1.04,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.e,Enterprising,OI,Occupational Interests,1.25,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.f,Conventional,OI,Occupational Interests,4.3,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.B.1.a,Realistic,OI,Occupational Interests,6.89,11/2023,Machine Learning
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.B.1.b,Investigative,OI,Occupational Interests,2.17,11/2023,Machine Learning
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.B.1.d,Social,OI,Occupational Interests,1.25,11/2023,Machine Learning
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.B.1.e,Enterprising,OI,Occupational Interests,1.22,11/2023,Machine Learning
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.B.1.f,Conventional,OI,Occupational Interests,4.53,11/2023,Machine Learning
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
